row,col,python_value,verilog_value
229,125,2,0
229,126,3,0
229,127,4,0
229,128,5,0
229,129,6,0
229,130,7,0
229,131,8,0
229,132,9,0
229,133,10,0
229,134,11,0
229,135,12,0
229,136,13,0
229,137,14,0
229,138,15,0
229,140,1,0
229,141,2,0
229,142,3,0
229,143,4,0
229,144,5,0
229,145,6,0
229,146,7,0
229,147,8,0
229,148,9,0
229,149,10,0
229,150,11,0
229,151,12,0
229,152,13,0
229,153,14,0
229,154,15,0
229,156,1,0
229,157,2,0
229,158,3,0
229,159,4,0
229,160,5,0
229,161,6,0
229,162,7,0
229,163,8,0
229,164,9,0
229,165,10,0
229,166,11,0
229,167,12,0
229,168,13,0
229,169,14,0
229,170,15,0
229,172,1,0
229,173,2,0
229,174,3,0
229,175,4,0
229,176,5,0
229,177,6,0
229,178,7,0
229,179,8,0
229,180,9,0
229,181,10,0
229,182,11,0
229,183,12,0
229,184,13,0
229,185,14,0
229,186,15,0
229,188,1,0
229,189,2,0
229,190,3,0
229,191,4,0
229,192,5,0
229,193,6,0
229,194,7,0
229,195,8,0
229,196,9,0
229,197,10,0
229,198,11,0
229,199,12,0
229,200,13,0
229,201,14,0
229,202,15,0
229,204,1,0
229,205,2,0
229,206,3,0
229,207,4,0
229,208,5,0
229,209,6,0
229,210,7,0
229,211,8,0
229,212,9,0
229,213,10,0
229,214,11,0
229,215,12,0
229,216,13,0
229,217,14,0
229,218,15,0
229,220,1,0
229,221,2,0
229,222,3,0
229,223,4,0
229,224,5,0
229,225,6,0
229,226,7,0
229,227,8,0
229,228,9,0
229,229,10,0
229,230,11,0
229,231,12,0
229,232,13,0
229,233,14,0
229,234,15,0
229,236,1,0
229,237,2,0
229,238,3,0
229,239,4,0
229,240,5,0
229,241,6,0
229,242,7,0
229,243,8,0
229,244,9,0
229,245,10,0
229,246,11,0
229,247,12,0
229,248,13,0
229,249,14,0
229,250,15,0
229,252,1,0
229,253,2,0
229,254,3,0
229,255,4,0
230,0,6,0
230,1,7,0
230,2,8,0
230,3,9,0
230,4,10,0
230,5,11,0
230,6,12,0
230,7,13,0
230,8,14,0
230,9,15,0
230,11,1,0
230,12,2,0
230,13,3,0
230,14,4,0
230,15,5,0
230,16,6,0
230,17,7,0
230,18,8,0
230,19,9,0
230,20,10,0
230,21,11,0
230,22,12,0
230,23,13,0
230,24,14,0
230,25,15,0
230,27,1,0
230,28,2,0
230,29,3,0
230,30,4,0
230,31,5,0
230,32,6,0
230,33,7,0
230,34,8,0
230,35,9,0
230,36,10,0
230,37,11,0
230,38,12,0
230,39,13,0
230,40,14,0
230,41,15,0
230,43,1,0
230,44,2,0
230,45,3,0
230,46,4,0
230,47,5,0
230,48,6,0
230,49,7,0
230,50,8,0
230,51,9,0
230,52,10,0
230,53,11,0
230,54,12,0
230,55,13,0
230,56,14,0
230,57,15,0
230,59,1,0
230,60,2,0
230,61,3,0
230,62,4,0
230,63,5,0
230,64,6,0
230,65,7,0
230,66,8,0
230,67,9,0
230,68,10,0
230,69,11,0
230,70,12,0
230,71,13,0
230,72,14,0
230,73,15,0
230,75,1,0
230,76,2,0
230,77,3,0
230,78,4,0
230,79,5,0
230,80,6,0
230,81,7,0
230,82,8,0
230,83,9,0
230,84,10,0
230,85,11,0
230,86,12,0
230,87,13,0
230,88,14,0
230,89,15,0
230,91,1,0
230,92,2,0
230,93,3,0
230,94,4,0
230,95,5,0
230,96,6,0
230,97,7,0
230,98,8,0
230,99,9,0
230,100,10,0
230,101,11,0
230,102,12,0
230,103,13,0
230,104,14,0
230,105,15,0
230,107,1,0
230,108,2,0
230,109,3,0
230,110,4,0
230,111,5,0
230,112,6,0
230,113,7,0
230,114,8,0
230,115,9,0
230,116,10,0
230,117,11,0
230,118,12,0
230,119,13,0
230,120,14,0
230,121,15,0
230,123,1,0
230,124,2,0
230,125,3,0
230,126,4,0
230,127,5,0
230,128,6,0
230,129,7,0
230,130,8,0
230,131,9,0
230,132,10,0
230,133,11,0
230,134,12,0
230,135,13,0
230,136,14,0
230,137,15,0
230,139,1,0
230,140,2,0
230,141,3,0
230,142,4,0
230,143,5,0
230,144,6,0
230,145,7,0
230,146,8,0
230,147,9,0
230,148,10,0
230,149,11,0
230,150,12,0
230,151,13,0
230,152,14,0
230,153,15,0
230,155,1,0
230,156,2,0
230,157,3,0
230,158,4,0
230,159,5,0
230,160,6,0
230,161,7,0
230,162,8,0
230,163,9,0
230,164,10,0
230,165,11,0
230,166,12,0
230,167,13,0
230,168,14,0
230,169,15,0
230,171,1,0
230,172,2,0
230,173,3,0
230,174,4,0
230,175,5,0
230,176,6,0
230,177,7,0
230,178,8,0
230,179,9,0
230,180,10,0
230,181,11,0
230,182,12,0
230,183,13,0
230,184,14,0
230,185,15,0
230,187,1,0
230,188,2,0
230,189,3,0
230,190,4,0
230,191,5,0
230,192,6,0
230,193,7,0
230,194,8,0
230,195,9,0
230,196,10,0
230,197,11,0
230,198,12,0
230,199,13,0
230,200,14,0
230,201,15,0
230,203,1,0
230,204,2,0
230,205,3,0
230,206,4,0
230,207,5,0
230,208,6,0
230,209,7,0
230,210,8,0
230,211,9,0
230,212,10,0
230,213,11,0
230,214,12,0
230,215,13,0
230,216,14,0
230,217,15,0
230,219,1,0
230,220,2,0
230,221,3,0
230,222,4,0
230,223,5,0
230,224,6,0
230,225,7,0
230,226,8,0
230,227,9,0
230,228,10,0
230,229,11,0
230,230,12,0
230,231,13,0
230,232,14,0
230,233,15,0
230,235,1,0
230,236,2,0
230,237,3,0
230,238,4,0
230,239,5,0
230,240,6,0
230,241,7,0
230,242,8,0
230,243,9,0
230,244,10,0
230,245,11,0
230,246,12,0
230,247,13,0
230,248,14,0
230,249,15,0
230,251,1,0
230,252,2,0
230,253,3,0
230,254,4,0
230,255,5,0
231,0,7,0
231,1,8,0
231,2,9,0
231,3,10,0
231,4,11,0
231,5,12,0
231,6,13,0
231,7,14,0
231,8,15,0
231,10,1,0
231,11,2,0
231,12,3,0
231,13,4,0
231,14,5,0
231,15,6,0
231,16,7,0
231,17,8,0
231,18,9,0
231,19,10,0
231,20,11,0
231,21,12,0
231,22,13,0
231,23,14,0
231,24,15,0
231,26,1,0
231,27,2,0
231,28,3,0
231,29,4,0
231,30,5,0
231,31,6,0
231,32,7,0
231,33,8,0
231,34,9,0
231,35,10,0
231,36,11,0
231,37,12,0
231,38,13,0
231,39,14,0
231,40,15,0
231,42,1,0
231,43,2,0
231,44,3,0
231,45,4,0
231,46,5,0
231,47,6,0
231,48,7,0
231,49,8,0
231,50,9,0
231,51,10,0
231,52,11,0
231,53,12,0
231,54,13,0
231,55,14,0
231,56,15,0
231,58,1,0
231,59,2,0
231,60,3,0
231,61,4,0
231,62,5,0
231,63,6,0
231,64,7,0
231,65,8,0
231,66,9,0
231,67,10,0
231,68,11,0
231,69,12,0
231,70,13,0
231,71,14,0
231,72,15,0
231,74,1,0
231,75,2,0
231,76,3,0
231,77,4,0
231,78,5,0
231,79,6,0
231,80,7,0
231,81,8,0
231,82,9,0
231,83,10,0
231,84,11,0
231,85,12,0
231,86,13,0
231,87,14,0
231,88,15,0
231,90,1,0
231,91,2,0
231,92,3,0
231,93,4,0
231,94,5,0
231,95,6,0
231,96,7,0
231,97,8,0
231,98,9,0
231,99,10,0
231,100,11,0
231,101,12,0
231,102,13,0
231,103,14,0
231,104,15,0
231,106,1,0
231,107,2,0
231,108,3,0
231,109,4,0
231,110,5,0
231,111,6,0
231,112,7,0
231,113,8,0
231,114,9,0
231,115,10,0
231,116,11,0
231,117,12,0
231,118,13,0
231,119,14,0
231,120,15,0
231,122,1,0
231,123,2,0
231,124,3,0
231,125,4,0
231,126,5,0
231,127,6,0
231,128,7,0
231,129,8,0
231,130,9,0
231,131,10,0
231,132,11,0
231,133,12,0
231,134,13,0
231,135,14,0
231,136,15,0
231,138,1,0
231,139,2,0
231,140,3,0
231,141,4,0
231,142,5,0
231,143,6,0
231,144,7,0
231,145,8,0
231,146,9,0
231,147,10,0
231,148,11,0
231,149,12,0
231,150,13,0
231,151,14,0
231,152,15,0
231,154,1,0
231,155,2,0
231,156,3,0
231,157,4,0
231,158,5,0
231,159,6,0
231,160,7,0
231,161,8,0
231,162,9,0
231,163,10,0
231,164,11,0
231,165,12,0
231,166,13,0
231,167,14,0
231,168,15,0
231,170,1,0
231,171,2,0
231,172,3,0
231,173,4,0
231,174,5,0
231,175,6,0
231,176,7,0
231,177,8,0
231,178,9,0
231,179,10,0
231,180,11,0
231,181,12,0
231,182,13,0
231,183,14,0
231,184,15,0
231,186,1,0
231,187,2,0
231,188,3,0
231,189,4,0
231,190,5,0
231,191,6,0
231,192,7,0
231,193,8,0
231,194,9,0
231,195,10,0
231,196,11,0
231,197,12,0
231,198,13,0
231,199,14,0
231,200,15,0
231,202,1,0
231,203,2,0
231,204,3,0
231,205,4,0
231,206,5,0
231,207,6,0
231,208,7,0
231,209,8,0
231,210,9,0
231,211,10,0
231,212,11,0
231,213,12,0
231,214,13,0
231,215,14,0
231,216,15,0
231,218,1,0
231,219,2,0
231,220,3,0
231,221,4,0
231,222,5,0
231,223,6,0
231,224,7,0
231,225,8,0
231,226,9,0
231,227,10,0
231,228,11,0
231,229,12,0
231,230,13,0
231,231,14,0
231,232,15,0
231,234,1,0
231,235,2,0
231,236,3,0
231,237,4,0
231,238,5,0
231,239,6,0
231,240,7,0
231,241,8,0
231,242,9,0
231,243,10,0
231,244,11,0
231,245,12,0
231,246,13,0
231,247,14,0
231,248,15,0
231,250,1,0
231,251,2,0
231,252,3,0
231,253,4,0
231,254,5,0
231,255,6,0
232,0,8,0
232,1,9,0
232,2,10,0
232,3,11,0
232,4,12,0
232,5,13,0
232,6,14,0
232,7,15,0
232,9,1,0
232,10,2,0
232,11,3,0
232,12,4,0
232,13,5,0
232,14,6,0
232,15,7,0
232,16,8,0
232,17,9,0
232,18,10,0
232,19,11,0
232,20,12,0
232,21,13,0
232,22,14,0
232,23,15,0
232,25,1,0
232,26,2,0
232,27,3,0
232,28,4,0
232,29,5,0
232,30,6,0
232,31,7,0
232,32,8,0
232,33,9,0
232,34,10,0
232,35,11,0
232,36,12,0
232,37,13,0
232,38,14,0
232,39,15,0
232,41,1,0
232,42,2,0
232,43,3,0
232,44,4,0
232,45,5,0
232,46,6,0
232,47,7,0
232,48,8,0
232,49,9,0
232,50,10,0
232,51,11,0
232,52,12,0
232,53,13,0
232,54,14,0
232,55,15,0
232,57,1,0
232,58,2,0
232,59,3,0
232,60,4,0
232,61,5,0
232,62,6,0
232,63,7,0
232,64,8,0
232,65,9,0
232,66,10,0
232,67,11,0
232,68,12,0
232,69,13,0
232,70,14,0
232,71,15,0
232,73,1,0
232,74,2,0
232,75,3,0
232,76,4,0
232,77,5,0
232,78,6,0
232,79,7,0
232,80,8,0
232,81,9,0
232,82,10,0
232,83,11,0
232,84,12,0
232,85,13,0
232,86,14,0
232,87,15,0
232,89,1,0
232,90,2,0
232,91,3,0
232,92,4,0
232,93,5,0
232,94,6,0
232,95,7,0
232,96,8,0
232,97,9,0
232,98,10,0
232,99,11,0
232,100,12,0
232,101,13,0
232,102,14,0
232,103,15,0
232,105,1,0
232,106,2,0
232,107,3,0
232,108,4,0
232,109,5,0
232,110,6,0
232,111,7,0
232,112,8,0
232,113,9,0
232,114,10,0
232,115,11,0
232,116,12,0
232,117,13,0
232,118,14,0
232,119,15,0
232,121,1,0
232,122,2,0
232,123,3,0
232,124,4,0
232,125,5,0
232,126,6,0
232,127,7,0
232,128,8,0
232,129,9,0
232,130,10,0
232,131,11,0
232,132,12,0
232,133,13,0
232,134,14,0
232,135,15,0
232,137,1,0
232,138,2,0
232,139,3,0
232,140,4,0
232,141,5,0
232,142,6,0
232,143,7,0
232,144,8,0
232,145,9,0
232,146,10,0
232,147,11,0
232,148,12,0
232,149,13,0
232,150,14,0
232,151,15,0
232,153,1,0
232,154,2,0
232,155,3,0
232,156,4,0
232,157,5,0
232,158,6,0
232,159,7,0
232,160,8,0
232,161,9,0
232,162,10,0
232,163,11,0
232,164,12,0
232,165,13,0
232,166,14,0
232,167,15,0
232,169,1,0
232,170,2,0
232,171,3,0
232,172,4,0
232,173,5,0
232,174,6,0
232,175,7,0
232,176,8,0
232,177,9,0
232,178,10,0
232,179,11,0
232,180,12,0
232,181,13,0
232,182,14,0
232,183,15,0
232,185,1,0
232,186,2,0
232,187,3,0
232,188,4,0
232,189,5,0
232,190,6,0
232,191,7,0
232,192,8,0
232,193,9,0
232,194,10,0
232,195,11,0
232,196,12,0
232,197,13,0
232,198,14,0
232,199,15,0
232,201,1,0
232,202,2,0
232,203,3,0
232,204,4,0
232,205,5,0
232,206,6,0
232,207,7,0
232,208,8,0
232,209,9,0
232,210,10,0
232,211,11,0
232,212,12,0
232,213,13,0
232,214,14,0
232,215,15,0
232,217,1,0
232,218,2,0
232,219,3,0
232,220,4,0
232,221,5,0
232,222,6,0
232,223,7,0
232,224,8,0
232,225,9,0
232,226,10,0
232,227,11,0
232,228,12,0
232,229,13,0
232,230,14,0
232,231,15,0
232,233,1,0
232,234,2,0
232,235,3,0
232,236,4,0
232,237,5,0
232,238,6,0
232,239,7,0
232,240,8,0
232,241,9,0
232,242,10,0
232,243,11,0
232,244,12,0
232,245,13,0
232,246,14,0
232,247,15,0
232,249,1,0
232,250,2,0
232,251,3,0
232,252,4,0
232,253,5,0
232,254,6,0
232,255,7,0
233,0,9,0
233,1,10,0
233,2,11,0
233,3,12,0
233,4,13,0
233,5,14,0
233,6,15,0
233,8,1,0
233,9,2,0
233,10,3,0
233,11,4,0
233,12,5,0
233,13,6,0
233,14,7,0
233,15,8,0
233,16,9,0
233,17,10,0
233,18,11,0
233,19,12,0
233,20,13,0
233,21,14,0
233,22,15,0
233,24,1,0
233,25,2,0
233,26,3,0
233,27,4,0
233,28,5,0
233,29,6,0
233,30,7,0
233,31,8,0
233,32,9,0
233,33,10,0
233,34,11,0
233,35,12,0
233,36,13,0
233,37,14,0
233,38,15,0
233,40,1,0
233,41,2,0
233,42,3,0
233,43,4,0
233,44,5,0
233,45,6,0
233,46,7,0
233,47,8,0
233,48,9,0
233,49,10,0
233,50,11,0
233,51,12,0
233,52,13,0
233,53,14,0
233,54,15,0
233,56,1,0
233,57,2,0
233,58,3,0
233,59,4,0
233,60,5,0
233,61,6,0
233,62,7,0
233,63,8,0
233,64,9,0
233,65,10,0
233,66,11,0
233,67,12,0
233,68,13,0
233,69,14,0
233,70,15,0
233,72,1,0
233,73,2,0
233,74,3,0
233,75,4,0
233,76,5,0
233,77,6,0
233,78,7,0
233,79,8,0
233,80,9,0
233,81,10,0
233,82,11,0
233,83,12,0
233,84,13,0
233,85,14,0
233,86,15,0
233,88,1,0
233,89,2,0
233,90,3,0
233,91,4,0
233,92,5,0
233,93,6,0
233,94,7,0
233,95,8,0
233,96,9,0
233,97,10,0
233,98,11,0
233,99,12,0
233,100,13,0
233,101,14,0
233,102,15,0
233,104,1,0
233,105,2,0
233,106,3,0
233,107,4,0
233,108,5,0
233,109,6,0
233,110,7,0
233,111,8,0
233,112,9,0
233,113,10,0
233,114,11,0
233,115,12,0
233,116,13,0
233,117,14,0
233,118,15,0
233,120,1,0
233,121,2,0
233,122,3,0
233,123,4,0
233,124,5,0
233,125,6,0
233,126,7,0
233,127,8,0
233,128,9,0
233,129,10,0
233,130,11,0
233,131,12,0
233,132,13,0
233,133,14,0
233,134,15,0
233,136,1,0
233,137,2,0
233,138,3,0
233,139,4,0
233,140,5,0
233,141,6,0
233,142,7,0
233,143,8,0
233,144,9,0
233,145,10,0
233,146,11,0
233,147,12,0
233,148,13,0
233,149,14,0
233,150,15,0
233,152,1,0
233,153,2,0
233,154,3,0
233,155,4,0
233,156,5,0
233,157,6,0
233,158,7,0
233,159,8,0
233,160,9,0
233,161,10,0
233,162,11,0
233,163,12,0
233,164,13,0
233,165,14,0
233,166,15,0
233,168,1,0
233,169,2,0
233,170,3,0
233,171,4,0
233,172,5,0
233,173,6,0
233,174,7,0
233,175,8,0
233,176,9,0
233,177,10,0
233,178,11,0
233,179,12,0
233,180,13,0
233,181,14,0
233,182,15,0
233,184,1,0
233,185,2,0
233,186,3,0
233,187,4,0
233,188,5,0
233,189,6,0
233,190,7,0
233,191,8,0
233,192,9,0
233,193,10,0
233,194,11,0
233,195,12,0
233,196,13,0
233,197,14,0
233,198,15,0
233,200,1,0
233,201,2,0
233,202,3,0
233,203,4,0
233,204,5,0
233,205,6,0
233,206,7,0
233,207,8,0
233,208,9,0
233,209,10,0
233,210,11,0
233,211,12,0
233,212,13,0
233,213,14,0
233,214,15,0
233,216,1,0
233,217,2,0
233,218,3,0
233,219,4,0
233,220,5,0
233,221,6,0
233,222,7,0
233,223,8,0
233,224,9,0
233,225,10,0
233,226,11,0
233,227,12,0
233,228,13,0
233,229,14,0
233,230,15,0
233,232,1,0
233,233,2,0
233,234,3,0
233,235,4,0
233,236,5,0
233,237,6,0
233,238,7,0
233,239,8,0
233,240,9,0
233,241,10,0
233,242,11,0
233,243,12,0
233,244,13,0
233,245,14,0
233,246,15,0
233,248,1,0
233,249,2,0
233,250,3,0
233,251,4,0
233,252,5,0
233,253,6,0
233,254,7,0
233,255,8,0
234,0,10,0
234,1,11,0
234,2,12,0
234,3,13,0
234,4,14,0
234,5,15,0
234,7,1,0
234,8,2,0
234,9,3,0
234,10,4,0
234,11,5,0
234,12,6,0
234,13,7,0
234,14,8,0
234,15,9,0
234,16,10,0
234,17,11,0
234,18,12,0
234,19,13,0
234,20,14,0
234,21,15,0
234,23,1,0
234,24,2,0
234,25,3,0
234,26,4,0
234,27,5,0
234,28,6,0
234,29,7,0
234,30,8,0
234,31,9,0
234,32,10,0
234,33,11,0
234,34,12,0
234,35,13,0
234,36,14,0
234,37,15,0
234,39,1,0
234,40,2,0
234,41,3,0
234,42,4,0
234,43,5,0
234,44,6,0
234,45,7,0
234,46,8,0
234,47,9,0
234,48,10,0
234,49,11,0
234,50,12,0
234,51,13,0
234,52,14,0
234,53,15,0
234,55,1,0
234,56,2,0
234,57,3,0
234,58,4,0
234,59,5,0
234,60,6,0
234,61,7,0
234,62,8,0
234,63,9,0
234,64,10,0
234,65,11,0
234,66,12,0
234,67,13,0
234,68,14,0
234,69,15,0
234,71,1,0
234,72,2,0
234,73,3,0
234,74,4,0
234,75,5,0
234,76,6,0
234,77,7,0
234,78,8,0
234,79,9,0
234,80,10,0
234,81,11,0
234,82,12,0
234,83,13,0
234,84,14,0
234,85,15,0
234,87,1,0
234,88,2,0
234,89,3,0
234,90,4,0
234,91,5,0
234,92,6,0
234,93,7,0
234,94,8,0
234,95,9,0
234,96,10,0
234,97,11,0
234,98,12,0
234,99,13,0
234,100,14,0
234,101,15,0
234,103,1,0
234,104,2,0
234,105,3,0
234,106,4,0
234,107,5,0
234,108,6,0
234,109,7,0
234,110,8,0
234,111,9,0
234,112,10,0
234,113,11,0
234,114,12,0
234,115,13,0
234,116,14,0
234,117,15,0
234,119,1,0
234,120,2,0
234,121,3,0
234,122,4,0
234,123,5,0
234,124,6,0
234,125,7,0
234,126,8,0
234,127,9,0
234,128,10,0
234,129,11,0
234,130,12,0
234,131,13,0
234,132,14,0
234,133,15,0
234,135,1,0
234,136,2,0
234,137,3,0
234,138,4,0
234,139,5,0
234,140,6,0
234,141,7,0
234,142,8,0
234,143,9,0
234,144,10,0
234,145,11,0
234,146,12,0
234,147,13,0
234,148,14,0
234,149,15,0
234,151,1,0
234,152,2,0
234,153,3,0
234,154,4,0
234,155,5,0
234,156,6,0
234,157,7,0
234,158,8,0
234,159,9,0
234,160,10,0
234,161,11,0
234,162,12,0
234,163,13,0
234,164,14,0
234,165,15,0
234,167,1,0
234,168,2,0
234,169,3,0
234,170,4,0
234,171,5,0
234,172,6,0
234,173,7,0
234,174,8,0
234,175,9,0
234,176,10,0
234,177,11,0
234,178,12,0
234,179,13,0
234,180,14,0
234,181,15,0
234,183,1,0
234,184,2,0
234,185,3,0
234,186,4,0
234,187,5,0
234,188,6,0
234,189,7,0
234,190,8,0
234,191,9,0
234,192,10,0
234,193,11,0
234,194,12,0
234,195,13,0
234,196,14,0
234,197,15,0
234,199,1,0
234,200,2,0
234,201,3,0
234,202,4,0
234,203,5,0
234,204,6,0
234,205,7,0
234,206,8,0
234,207,9,0
234,208,10,0
234,209,11,0
234,210,12,0
234,211,13,0
234,212,14,0
234,213,15,0
234,215,1,0
234,216,2,0
234,217,3,0
234,218,4,0
234,219,5,0
234,220,6,0
234,221,7,0
234,222,8,0
234,223,9,0
234,224,10,0
234,225,11,0
234,226,12,0
234,227,13,0
234,228,14,0
234,229,15,0
234,231,1,0
234,232,2,0
234,233,3,0
234,234,4,0
234,235,5,0
234,236,6,0
234,237,7,0
234,238,8,0
234,239,9,0
234,240,10,0
234,241,11,0
234,242,12,0
234,243,13,0
234,244,14,0
234,245,15,0
234,247,1,0
234,248,2,0
234,249,3,0
234,250,4,0
234,251,5,0
234,252,6,0
234,253,7,0
234,254,8,0
234,255,9,0
235,0,11,0
235,1,12,0
235,2,13,0
235,3,14,0
235,4,15,0
235,6,1,0
235,7,2,0
235,8,3,0
235,9,4,0
235,10,5,0
235,11,6,0
235,12,7,0
235,13,8,0
235,14,9,0
235,15,10,0
235,16,11,0
235,17,12,0
235,18,13,0
235,19,14,0
235,20,15,0
235,22,1,0
235,23,2,0
235,24,3,0
235,25,4,0
235,26,5,0
235,27,6,0
235,28,7,0
235,29,8,0
235,30,9,0
235,31,10,0
235,32,11,0
235,33,12,0
235,34,13,0
235,35,14,0
235,36,15,0
235,38,1,0
235,39,2,0
235,40,3,0
235,41,4,0
235,42,5,0
235,43,6,0
235,44,7,0
235,45,8,0
235,46,9,0
235,47,10,0
235,48,11,0
235,49,12,0
235,50,13,0
235,51,14,0
235,52,15,0
235,54,1,0
235,55,2,0
235,56,3,0
235,57,4,0
235,58,5,0
235,59,6,0
235,60,7,0
235,61,8,0
235,62,9,0
235,63,10,0
235,64,11,0
235,65,12,0
235,66,13,0
235,67,14,0
235,68,15,0
235,70,1,0
235,71,2,0
235,72,3,0
235,73,4,0
235,74,5,0
235,75,6,0
235,76,7,0
235,77,8,0
235,78,9,0
235,79,10,0
235,80,11,0
235,81,12,0
235,82,13,0
235,83,14,0
235,84,15,0
235,86,1,0
235,87,2,0
235,88,3,0
235,89,4,0
235,90,5,0
235,91,6,0
235,92,7,0
235,93,8,0
235,94,9,0
235,95,10,0
235,96,11,0
235,97,12,0
235,98,13,0
235,99,14,0
235,100,15,0
235,102,1,0
235,103,2,0
235,104,3,0
235,105,4,0
235,106,5,0
235,107,6,0
235,108,7,0
235,109,8,0
235,110,9,0
235,111,10,0
235,112,11,0
235,113,12,0
235,114,13,0
235,115,14,0
235,116,15,0
235,118,1,0
235,119,2,0
235,120,3,0
235,121,4,0
235,122,5,0
235,123,6,0
235,124,7,0
235,125,8,0
235,126,9,0
235,127,10,0
235,128,11,0
235,129,12,0
235,130,13,0
235,131,14,0
235,132,15,0
235,134,1,0
235,135,2,0
235,136,3,0
235,137,4,0
235,138,5,0
235,139,6,0
235,140,7,0
235,141,8,0
235,142,9,0
235,143,10,0
235,144,11,0
235,145,12,0
235,146,13,0
235,147,14,0
235,148,15,0
235,150,1,0
235,151,2,0
235,152,3,0
235,153,4,0
235,154,5,0
235,155,6,0
235,156,7,0
235,157,8,0
235,158,9,0
235,159,10,0
235,160,11,0
235,161,12,0
235,162,13,0
235,163,14,0
235,164,15,0
235,166,1,0
235,167,2,0
235,168,3,0
235,169,4,0
235,170,5,0
235,171,6,0
235,172,7,0
235,173,8,0
235,174,9,0
235,175,10,0
235,176,11,0
235,177,12,0
235,178,13,0
235,179,14,0
235,180,15,0
235,182,1,0
235,183,2,0
235,184,3,0
235,185,4,0
235,186,5,0
235,187,6,0
235,188,7,0
235,189,8,0
235,190,9,0
235,191,10,0
235,192,11,0
235,193,12,0
235,194,13,0
235,195,14,0
235,196,15,0
235,198,1,0
235,199,2,0
235,200,3,0
235,201,4,0
235,202,5,0
235,203,6,0
235,204,7,0
235,205,8,0
235,206,9,0
235,207,10,0
235,208,11,0
235,209,12,0
235,210,13,0
235,211,14,0
235,212,15,0
235,214,1,0
235,215,2,0
235,216,3,0
235,217,4,0
235,218,5,0
235,219,6,0
235,220,7,0
235,221,8,0
235,222,9,0
235,223,10,0
235,224,11,0
235,225,12,0
235,226,13,0
235,227,14,0
235,228,15,0
235,230,1,0
235,231,2,0
235,232,3,0
235,233,4,0
235,234,5,0
235,235,6,0
235,236,7,0
235,237,8,0
235,238,9,0
235,239,10,0
235,240,11,0
235,241,12,0
235,242,13,0
235,243,14,0
235,244,15,0
235,246,1,0
235,247,2,0
235,248,3,0
235,249,4,0
235,250,5,0
235,251,6,0
235,252,7,0
235,253,8,0
235,254,9,0
235,255,10,0
236,0,12,0
236,1,13,0
236,2,14,0
236,3,15,0
236,5,1,0
236,6,2,0
236,7,3,0
236,8,4,0
236,9,5,0
236,10,6,0
236,11,7,0
236,12,8,0
236,13,9,0
236,14,10,0
236,15,11,0
236,16,12,0
236,17,13,0
236,18,14,0
236,19,15,0
236,21,1,0
236,22,2,0
236,23,3,0
236,24,4,0
236,25,5,0
236,26,6,0
236,27,7,0
236,28,8,0
236,29,9,0
236,30,10,0
236,31,11,0
236,32,12,0
236,33,13,0
236,34,14,0
236,35,15,0
236,37,1,0
236,38,2,0
236,39,3,0
236,40,4,0
236,41,5,0
236,42,6,0
236,43,7,0
236,44,8,0
236,45,9,0
236,46,10,0
236,47,11,0
236,48,12,0
236,49,13,0
236,50,14,0
236,51,15,0
236,53,1,0
236,54,2,0
236,55,3,0
236,56,4,0
236,57,5,0
236,58,6,0
236,59,7,0
236,60,8,0
236,61,9,0
236,62,10,0
236,63,11,0
236,64,12,0
236,65,13,0
236,66,14,0
236,67,15,0
236,69,1,0
236,70,2,0
236,71,3,0
236,72,4,0
236,73,5,0
236,74,6,0
236,75,7,0
236,76,8,0
236,77,9,0
236,78,10,0
236,79,11,0
236,80,12,0
236,81,13,0
236,82,14,0
236,83,15,0
236,85,1,0
236,86,2,0
236,87,3,0
236,88,4,0
236,89,5,0
236,90,6,0
236,91,7,0
236,92,8,0
236,93,9,0
236,94,10,0
236,95,11,0
236,96,12,0
236,97,13,0
236,98,14,0
236,99,15,0
236,101,1,0
236,102,2,0
236,103,3,0
236,104,4,0
236,105,5,0
236,106,6,0
236,107,7,0
236,108,8,0
236,109,9,0
236,110,10,0
236,111,11,0
236,112,12,0
236,113,13,0
236,114,14,0
236,115,15,0
236,117,1,0
236,118,2,0
236,119,3,0
236,120,4,0
236,121,5,0
236,122,6,0
236,123,7,0
236,124,8,0
236,125,9,0
236,126,10,0
236,127,11,0
236,128,12,0
236,129,13,0
236,130,14,0
236,131,15,0
236,133,1,0
236,134,2,0
236,135,3,0
236,136,4,0
236,137,5,0
236,138,6,0
236,139,7,0
236,140,8,0
236,141,9,0
236,142,10,0
236,143,11,0
236,144,12,0
236,145,13,0
236,146,14,0
236,147,15,0
236,149,1,0
236,150,2,0
236,151,3,0
236,152,4,0
236,153,5,0
236,154,6,0
236,155,7,0
236,156,8,0
236,157,9,0
236,158,10,0
236,159,11,0
236,160,12,0
236,161,13,0
236,162,14,0
236,163,15,0
236,165,1,0
236,166,2,0
236,167,3,0
236,168,4,0
236,169,5,0
236,170,6,0
236,171,7,0
236,172,8,0
236,173,9,0
236,174,10,0
236,175,11,0
236,176,12,0
236,177,13,0
236,178,14,0
236,179,15,0
236,181,1,0
236,182,2,0
236,183,3,0
236,184,4,0
236,185,5,0
236,186,6,0
236,187,7,0
236,188,8,0
236,189,9,0
236,190,10,0
236,191,11,0
236,192,12,0
236,193,13,0
236,194,14,0
236,195,15,0
236,197,1,0
